filename,artist,bpm,key,camelot,energy,genres,format,path
SERGIK - Space Travel.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Space Travel.wav
SERGIK - Astro Daze.wav,Unknown Artist,76.0,A minor,8A,9,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Astro Daze.wav
SERGIK x OG Coconut - What you want.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut - What you want.wav
SERGIKx Offmedz_ - Trippy Liquid.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIKx Offmedz_ - Trippy Liquid.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running V2.wav,Unknown Artist,117.5,F major,7B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running V2.wav
Sergik x Slick - Da Pyramids.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick - Da Pyramids.wav
SERGIK - Boomers.wav,Unknown Artist,123.0,F# minor,11A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Boomers.wav
SERGIK - Have To Dance.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Have To Dance.wav
SERGIK x AUXLEE - The Conex.wav,Unknown Artist,103.4,A minor,8A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x AUXLEE - The Conex.wav
SERGIK - Motions.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Motions.wav
SERGIK - Duces (Disco Infero Remix).wav,Unknown Artist,112.3,D major,10B,6,disco,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Duces (Disco Infero Remix).wav
SERGIK - How I Feel.wav,Unknown Artist,117.5,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - How I Feel.wav
SERGIK - When we go.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - When we go.wav
SERGIK - Wonked.wav,Unknown Artist,92.3,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wonked.wav
SERGIK - Whats Her Name ft. Mateo Haze.wav,Unknown Artist,117.5,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats Her Name ft. Mateo Haze.wav
SERGIK x LODIN - Bussin v2.wav,Unknown Artist,123.0,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x LODIN - Bussin v2.wav
SERGIK - Leveled.wav,Unknown Artist,92.3,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Leveled.wav
SERGIK - Seretonin.wav,Unknown Artist,86.1,B minor,10A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Seretonin.wav
SERGIK - City Control.wav,Unknown Artist,123.0,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - City Control.wav
SERGIK - Rhythm v3.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rhythm v3.wav
SERGIK - Something.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Something.wav
SERGIK - Vibrationz.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Vibrationz.wav
SERGIK - Like The Ol Days.wav,Unknown Artist,123.0,E minor,9A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like The Ol Days.wav
SERGIK x OG Coconut x Kuhl - Mavericks V2.wav,Unknown Artist,143.6,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut x Kuhl - Mavericks V2.wav
SERGIK x Deep Chetty- So Good.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Deep Chetty- So Good.wav
SERGIK - Tell me wat it do.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Tell me wat it do.wav
SERGIK Ft. Lugh Haurie - Zoned 127 BPM D Min.wav,Unknown Artist,129.2,C major,8B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Ft. Lugh Haurie - Zoned 127 BPM D Min.wav
Sergik x JIMIII x Mateo Haze - Tap In.wav,Unknown Artist,147.7,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x JIMIII x Mateo Haze - Tap In.wav
SERGIK - Traction.wav,Unknown Artist,92.3,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Traction.wav
SERGIK x Janis x Sean W x Safecrackaz - Take Me To 2.wav,Unknown Artist,117.5,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis x Sean W x Safecrackaz - Take Me To 2.wav
SERGIK x Zack Thrasher - Betta.wav,Unknown Artist,123.0,G major,9B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zack Thrasher - Betta.wav
SERGIK x Zonii - kcuf.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zonii - kcuf.wav
SERGIK - Wut We Bring.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wut We Bring.wav
SERGIK - Funky Technician.wav,Unknown Artist,86.1,D major,10B,6,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funky Technician.wav
SERGIK x Breauxx x WWW - Uninvited.wav,Unknown Artist,86.1,D major,10B,9,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxx x WWW - Uninvited.wav
SERGIK x Zak Martin - Throw it Back.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Throw it Back.wav
SERGIK - Rhythm v2.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rhythm v2.wav
SERGIK x Breauxxx - The Bag 135bpm (Techyea SRGFLIP).wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag 135bpm (Techyea SRGFLIP).wav
SERGIK x Frank Terry_Repeat_MSTR 1 [Worth the Weight Mastering].wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Frank Terry_Repeat_MSTR 1 [Worth the Weight Mastering].wav
SERGIK x Kody Black x Lugh Haurie - All My Friends.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Kody Black x Lugh Haurie - All My Friends.wav
Sergik - Hard to Love.wav,Unknown Artist,117.5,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Hard to Love.wav
SERGIK - How We Do.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - How We Do.wav
SERGIK x Auxlee - Weepin Willows.wav,Unknown Artist,136.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Auxlee - Weepin Willows.wav
SERGIK - The Beat.wav,Unknown Artist,117.5,A minor,8A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Beat.wav
SERGIK x Mike Ron - MNWKA.wav,Unknown Artist,92.3,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Mike Ron - MNWKA.wav
SERGIK x Bob Secret - Kiss Me.wav,Unknown Artist,123.0,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bob Secret - Kiss Me.wav
SERGIK - Bass Bunker.wav,Unknown Artist,89.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bass Bunker.wav
SERGIK - Rushy Funkshway.wav,Unknown Artist,117.5,A major,11B,6,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rushy Funkshway.wav
SERGIK - Straight to the Room.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Straight to the Room.wav
SERGIK - Rhythm VIP Techno.wav,Unknown Artist,129.2,A minor,8A,6,techno,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rhythm VIP Techno.wav
SERGIK x Janis & The Planets - To The Moon.wav,Unknown Artist,117.5,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & The Planets - To The Moon.wav
SERGIK ft. Javi - LOKO.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft. Javi - LOKO.wav
SERGIK - This is the sound.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - This is the sound.wav
SERGIK - Piece Of Your Luv 2.wav,Unknown Artist,123.0,D minor,7A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Piece Of Your Luv 2.wav
Sergik - Kittymean.wav,Unknown Artist,129.2,E minor,9A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Kittymean.wav
SERGIK x OG Coconut - Big Macs n Jumbo Jacks.wav,Unknown Artist,129.2,E minor,9A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut - Big Macs n Jumbo Jacks.wav
SERGIK - To Dat Bass.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - To Dat Bass.wav
SERGIK x OG Coconut x Kuhl - Mavericks.aif,Unknown Artist,143.6,A major,11B,6,,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut x Kuhl - Mavericks.aif
SERGIK - The World Dont Stop The Day (Sax).wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The World Dont Stop The Day (Sax).wav
SERGIK - Discodellic.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Discodellic.wav
SERGIK - My Type.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - My Type.wav
SERGIK x Aloe Flipz - Broken Problems.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz - Broken Problems.wav
Sergik x Silent Jay - tear the roof off.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Silent Jay - tear the roof off.wav
SERGIK - Cherry Bombs singled.wav,Unknown Artist,86.1,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cherry Bombs singled.wav
SERGIK Rework - Say Yeah v4.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Rework - Say Yeah v4.wav
SERGIK - Resist d'King Of The Jungle with LOVE.wav,Unknown Artist,123.0,G major,9B,5,dnb,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Resist d'King Of The Jungle with LOVE.wav
SERGIK x NOOD - juice.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - juice.wav
Sergik - Warehouse District.wav,Unknown Artist,86.1,C# minor,12A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Warehouse District.wav
Sergik - Recuperate.wav,Unknown Artist,83.4,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Recuperate.wav
SERGIK - Like That 1.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like That 1.wav
sergik x frank terry_cozy cats_master 1 (worth the weight).wav,Unknown Artist,86.1,G major,9B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/sergik x frank terry_cozy cats_master 1 (worth the weight).wav
SERGIK - Forza.wav,Unknown Artist,86.1,D major,10B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Forza.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running.wav,Unknown Artist,117.5,F major,7B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running.wav
SERGIK - Can We Rock.wav,Unknown Artist,117.5,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can We Rock.wav
Sergik x Slick Floyd - If you want to.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick Floyd - If you want to.wav
SERGIK - Ooh I Like That.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Ooh I Like That.wav
SERGIK x CHKLZ - On Da Flow.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - On Da Flow.wav
SERGIK - Deep Side The Mood.wav,Unknown Artist,136.0,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Deep Side The Mood.wav
SERGIK x Janis & The Planets - Searching (Instrumental).wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis & The Planets - Searching (Instrumental).wav
SERGIK - Para Papa.wav,Unknown Artist,123.0,A major,11B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Para Papa.wav
SERGIK - Drunk.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk.wav
SERGIK - Rushy Funkshway 1.wav,Unknown Artist,117.5,A major,11B,7,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rushy Funkshway 1.wav
SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag 135bpm (Tech-yes VIP).wav
SERGIK  - Make it Bounce Pre-Master.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce Pre-Master.wav
SERGIK - Roundabout No Exit.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Roundabout No Exit.wav
SERGIK - Free.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free.wav
SERGIK x Guage x Fairydvst - Feelin.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Guage x Fairydvst - Feelin.wav
SERGIK x BatteryLo - Thiiisss.wav,Unknown Artist,92.3,A minor,8A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BatteryLo - Thiiisss.wav
SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav,Unknown Artist,117.5,F minor,4A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Lev Ayathiens - Running (No Vocals).wav
SERGIK - Cant Fight It.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Fight It.wav
SERGIK - Book of Memories.wav,Unknown Artist,92.3,G major,9B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Book of Memories.wav
SERGIK x Stov - Everyday (DnB ViP).wav,Unknown Artist,76.0,A major,11B,6,dnb,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stov - Everyday (DnB ViP).wav
SERGIK - WooksWonkWubz.wav,Unknown Artist,143.6,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - WooksWonkWubz.wav
SERGIK x Braydo - Bicycle Day.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Braydo - Bicycle Day.wav
SERGIK - Containment Breach.wav,Unknown Artist,129.2,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Containment Breach.wav
Sergik x L9V - Hourglass.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x L9V - Hourglass.wav
SERGIK - Early Morning.wav,Unknown Artist,123.0,G# major,4B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Early Morning.wav
SERGIK x NOOD - If You Want To.wav,Unknown Artist,86.1,C major,8B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - If You Want To.wav
SERGIK Remix - Durand Jones & The Indications - Witchoo.wav,Unknown Artist,117.5,F# minor,11A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Remix - Durand Jones & The Indications - Witchoo.wav
SERGIK x JIMII - Do it Yourself v2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x JIMII - Do it Yourself v2.wav
SERGIK ft Tia Jenny - Thats IT..wav,Unknown Artist,117.5,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft Tia Jenny - Thats IT..wav
SERGIK x Breauxx - Come Correct.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxx - Come Correct.wav
SERGIK - No Drama.wav,Unknown Artist,123.0,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - No Drama.wav
SERGIK x ESHER - Nitrous.wav,Unknown Artist,136.0,C major,8B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ESHER - Nitrous.wav
SERGIK x Sean Watson Ft. Janis - A Good Day.wav,Unknown Artist,92.3,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson Ft. Janis - A Good Day.wav
SERGIK Ft. Janis & The Planets - Suade.wav,Unknown Artist,92.3,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Ft. Janis & The Planets - Suade.wav
SERGIK x Zak Martin - Wat U Want.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Wat U Want.wav
Sergik - baked turkey.wav,Unknown Artist,117.5,C minor,5A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - baked turkey.wav
SERGIK x Jetski - Alienated.wav,Unknown Artist,129.2,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Jetski - Alienated.wav
SERGIK x Slick Floyd - LDE.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - LDE.wav
SERGIK x Cy Heck - On A Diet.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cy Heck - On A Diet.wav
SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental) 1.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental) 1.wav
