filename,artist,bpm,key,camelot,energy,phrases,duration_sec,sample_rate,bit_depth,channels,file_size_mb,format,path
Jazzy Situation.mp3,Music 1,80.7,D major,10B,6,Drop,145.29,44100,0,2,5.54,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Jazzy Situation.mp3
SERGIK - Bitty Bong Dub.wav,Music 1,92.3,D minor,7A,5,Drop,259.2,44100,24,2,65.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bitty Bong Dub.wav
I025_C045_080242.wav,Music 1,92.3,A minor,8A,3,Unknown,28.16,48000,24,2,7.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/I025_C045_080242.wav
SERGIK - The World Dont Stop The Day.wav,Music 1,86.1,D major,10B,6,Intro -> Chorus -> Drop,265.16,44100,24,2,66.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The World Dont Stop The Day.wav
SERGIK x Slick Floyd - Pharoe.wav,Music 1,86.1,A major,11B,5,Chorus -> Drop,197.54,44100,24,2,49.85,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - Pharoe.wav
Feel Good (0).wav,Music 1,129.2,D minor,7A,5,Intro -> Chorus -> Drop,152.38,44100,0,2,25.63,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Feel Good (0).wav
nsd x sergik - Get yours (Version 3).wav,Music 1,117.5,F# major,2B,6,Intro -> Chorus -> Drop,168.0,48000,0,2,30.77,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/nsd x sergik - Get yours (Version 3).wav
SERGIK x Isaiah - Wont Stop.wav,Music 1,136.0,E minor,9A,6,Intro -> Drop,240.0,88200,24,2,121.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah - Wont Stop.wav
SERGIK x Sean Hart x Cy Heck - Give Me That Sound.wav,Music 1,123.0,D major,10B,5,Chorus -> Drop,263.23,44100,24,2,66.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart x Cy Heck - Give Me That Sound.wav
Lodin - I've Been Waitin' 2.wav,Music 1,123.0,D major,10B,7,Intro -> Chorus -> Drop,305.24,44100,24,2,77.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lodin - I've Been Waitin' 2.wav
SERGIK X OG Coconuttz - Drunk n High.wav,Music 1,143.6,A major,11B,6,Chorus -> Drop,217.71,44100,24,2,54.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X OG Coconuttz - Drunk n High.wav
SERGIK - Going Gone 122bpm.wav,Music 1,86.1,A major,11B,6,Chorus -> Drop,259.67,44100,24,2,65.53,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Gone 122bpm.wav
SERGIK - Frequency.wav,Music 1,129.2,D minor,7A,7,Chorus -> Drop,286.88,48000,24,2,78.79,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Frequency.wav
SERGIK - Double D's.wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,249.45,44100,0,2,41.96,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Double D's.wav
Sean Hart - ALWAYS SAFECRACKERAZ.wav,Music 1,117.5,D major,10B,7,Chorus -> Drop,450.78,44100,0,2,75.83,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sean Hart - ALWAYS SAFECRACKERAZ.wav
Ceemoar x Sergik - No Body.wav,Music 1,86.1,D major,10B,9,Drop,218.54,44100,0,2,36.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Ceemoar x Sergik - No Body.wav
SERGIK - In The Streets 2.wav,Music 1,86.1,D major,10B,6,Intro -> Drop,276.48,44100,24,2,69.77,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - In The Streets 2.wav
SERGIK - Like The Ol Days 1.wav,Music 1,129.2,A major,11B,6,Intro -> Chorus -> Drop,209.14,44100,24,2,52.78,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like The Ol Days 1.wav
SERGIK - Everlast.wav,Music 1,86.1,D minor,7A,6,Chorus -> Drop,260.0,48000,24,2,71.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everlast.wav
Mike Crowe x SERGIK - Lifecycle Of Growth.wav,Music 1,92.3,D major,10B,6,Drop,200.0,44100,24,2,50.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Mike Crowe x SERGIK - Lifecycle Of Growth.wav
SERGIK - Sometimes Ft. Bessie Jones.wav,Music 1,80.7,G# minor,1A,5,Chorus -> Drop,164.0,44100,24,2,41.38,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sometimes Ft. Bessie Jones.wav
SERGIK - Quarter Keys ft Andino.wav,Music 1,86.1,D major,10B,6,Drop -> Verse -> Drop,430.08,44100,24,2,108.53,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Quarter Keys ft Andino.wav
SERGIK - Duce.wav,Music 1,112.3,D major,10B,6,Drop,345.95,44100,24,2,87.3,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Duce.wav
SERGIK - Atlantis.wav,Music 1,86.1,B minor,10A,5,Drop,122.1,44100,0,2,20.54,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Atlantis.wav
SERGIK - Cruise Control 1.wav,Music 1,129.2,D minor,7A,5,Chorus -> Drop,273.75,44100,24,2,69.08,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cruise Control 1.wav
SERGIK - Up n Down.wav,Music 1,129.2,F# minor,11A,7,Drop,201.9,44100,24,2,50.95,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Up n Down.wav
SERGIK x Optikz - Foe Fos.wav,Music 1,92.3,A major,11B,7,Chorus -> Drop,168.0,44100,24,2,42.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Optikz - Foe Fos.wav
SERGIK x L9V x Silent Jay - We Should Save.wav,Music 1,123.0,D minor,7A,5,Drop,263.04,48000,24,2,72.25,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V x Silent Jay - We Should Save.wav
side of slapstick.wav,Music 1,147.7,D major,10B,6,Chorus -> Drop,349.91,44100,0,2,58.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/side of slapstick.wav
SERGIK x Silent Jay - Move n Groove.wav,Music 1,86.1,A minor,8A,6,Drop,218.88,44100,0,2,36.82,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Move n Groove.wav
SERGIK - Better With You.wav,Music 1,123.0,D minor,7A,6,Drop -> Chorus,267.54,44100,24,2,67.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Better With You.wav
SERGIK x Breauxxx - The Bag  (DiscoTech SRGFLIP).wav,Music 1,129.2,A major,11B,6,Chorus -> Drop,271.87,44100,24,2,68.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - The Bag  (DiscoTech SRGFLIP).wav
chik fil a brekky 3 stooogs.m4a,Music 1,,,,,,205.71,44100,0,2,3.16,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/chik fil a brekky 3 stooogs.m4a
SERGIK x Javi - Smoke Break at Da Crib VIP.2.wav,Music 1,86.1,D major,10B,5,Chorus -> Drop,192.0,44100,24,2,48.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Javi - Smoke Break at Da Crib VIP.2.wav
SERGIK - Daze V2.wav,Music 1,152.0,E minor,9A,6,Drop,250.84,44100,24,2,63.3,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Daze V2.wav
eta_x_Lodin_-_UP.mp3,Music 1,86.1,A minor,8A,5,Drop -> Chorus -> Drop,223.27,44100,0,2,8.52,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/eta_x_Lodin_-_UP.mp3
MARS.mp3,Music 1,152.0,A minor,8A,6,Chorus -> Drop,414.12,48000,0,2,15.8,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/MARS.mp3
today (0).wav,Music 1,80.7,F major,7B,5,Drop,137.14,44100,0,2,46.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/today (0).wav
GOING UP SIR.wav,Music 1,86.1,A minor,8A,7,Drop,125.91,44100,0,2,42.36,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/GOING UP SIR.wav
SERGIK x Emperor Obscure - Baggin On Me.wav,Music 1,123.0,D major,10B,6,Drop,234.24,48000,24,2,64.34,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Emperor Obscure - Baggin On Me.wav
SERGIK Remix - Damian Marley - Welcome To Jamrock.wav,Music 1,129.2,G minor,6A,6,Intro -> Drop,249.35,44100,24,2,62.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Remix - Damian Marley - Welcome To Jamrock.wav
HEART OF GLASS  SNARE_2.wav,Music 1,129.2,B minor,10A,4,Unknown,25.86,48000,0,2,9.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/HEART OF GLASS  SNARE_2.wav
frank terry x sergik - repeat [mstr v2] (worth the weight mastering).wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,299.02,44100,24,2,75.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/frank terry x sergik - repeat [mstr v2] (worth the weight mastering).wav
SERGIK - Let the music.wav,Music 1,117.5,C major,8B,5,Drop,48.0,44100,0,2,8.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Let the music.wav
WUB V1.wav,Music 1,136.0,E major,12B,6,Drop,227.56,44100,24,2,57.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/WUB V1.wav
Feel The Jam.mp3,Music 1,89.1,A major,11B,4,Intro -> Drop,167.03,44100,0,2,6.37,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Feel The Jam.mp3
SERGIK - Spanktula.wav,Music 1,86.1,D minor,7A,8,Chorus -> Drop,199.68,44100,24,2,50.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Spanktula.wav
SERGIK - Hello Hello.wav,Music 1,86.1,A major,11B,6,Intro -> Drop,216.77,44100,24,2,54.7,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hello Hello.wav
SERGIK - All I Want is.wav,Music 1,123.0,D major,10B,6,Chorus -> Drop,265.37,44100,24,2,66.96,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All I Want is.wav
SERGIK - Space Dust.wav,Music 1,86.1,A minor,8A,6,Chorus -> Drop,147.54,44100,0,2,24.82,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Space Dust.wav
SERGIK x NOOD -  Refreshments.wav,Music 1,86.1,D major,10B,5,Drop,369.52,44100,24,2,93.25,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD -  Refreshments.wav
Clowds of Color (0).wav,Music 1,92.3,D minor,7A,5,Intro -> Chorus -> Drop,264.71,44100,0,2,89.06,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Clowds of Color (0).wav
ragga 110.wav,Music 1,92.3,C major,8B,5,Chorus -> Drop,305.45,44100,0,2,51.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ragga 110.wav
Zack Thrasher X Sergik - Sauced.wav,Music 1,123.0,D minor,7A,7,Drop -> Chorus,230.4,44100,24,2,58.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Zack Thrasher X Sergik - Sauced.wav
SERGIK - Dandy - Cmaj - 105bpm.wav,Music 1,147.7,D major,10B,6,Chorus -> Drop,283.85,44100,24,2,71.63,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dandy - Cmaj - 105bpm.wav
SERGIK - What Is What Xtendo.wav,Music 1,89.1,D minor,7A,8,Intro -> Chorus -> Drop,303.88,44100,24,2,76.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What Is What Xtendo.wav
Hidden World of Fungi - Michael Crowe x SERGIK.wav,Music 1,136.0,A minor,8A,5,Drop,155.08,44100,24,2,39.13,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Hidden World of Fungi - Michael Crowe x SERGIK.wav
SERGIK Rework - Say Yeah v3.wav,Music 1,129.2,A major,11B,6,Intro -> Drop,243.75,44100,24,2,61.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK Rework - Say Yeah v3.wav
Sergik - Bloops n Kats.wav,Music 1,123.0,D major,10B,7,Drop -> Outro,188.16,48000,24,2,51.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Bloops n Kats.wav
SERGIK - Sunrise Bass.wav,Music 1,92.3,D minor,7A,6,Chorus -> Drop,231.11,44100,24,2,58.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sunrise Bass.wav
SERGIK - Fk Wat They Say.wav,Music 1,123.0,F# minor,11A,7,Intro -> Drop,234.19,44100,24,2,59.1,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Fk Wat They Say.wav
SERGIK - Bender 1 1.wav,Music 1,86.1,D major,10B,7,Intro -> Chorus -> Drop,245.71,44100,24,2,62.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender 1 1.wav
SERGIK - Wonked (135 BPM Drum Rework).wav,Music 1,89.1,A major,11B,6,Intro -> Drop,142.22,44100,24,2,35.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Wonked (135 BPM Drum Rework).wav
3 wise.mp3,Music 1,117.5,D minor,7A,6,Intro -> Drop,224.0,44100,0,2,8.54,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/3 wise.mp3
SERGIK x Skeezy - Keep Myself.wav,Music 1,86.1,A major,11B,7,Chorus -> Drop,276.48,44100,0,2,46.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Skeezy - Keep Myself.wav
SERGIK - Jumpin.wav,Music 1,129.2,A major,11B,5,Chorus -> Drop,254.88,44100,24,2,64.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jumpin.wav
SERGIK x Cy Heck - On A Diet V2 1.wav,Music 1,86.1,D major,10B,5,Drop -> Chorus,261.12,44100,24,2,65.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cy Heck - On A Diet V2 1.wav
SERGIK - Perspectives.wav,Music 1,123.0,A major,11B,9,Intro -> Chorus -> Drop,368.64,44100,24,2,93.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Perspectives.wav
love me for me.mp3,Music 1,117.5,A major,11B,9,Chorus -> Drop,267.21,44100,0,2,6.12,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/love me for me.mp3
SERGIK x Isaiah Walker - Be Yourself.wav,Music 1,123.0,A major,11B,5,Chorus -> Drop,251.34,44100,24,2,63.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah Walker - Be Yourself.wav
SERGIK x CEEMOAR x GOJI - SlimThick.wav,Music 1,129.2,D major,10B,6,Drop,228.57,44100,0,2,38.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CEEMOAR x GOJI - SlimThick.wav
Anthany Ray - Stagger (SERGIK Master).wav,Music 1,136.0,A minor,8A,5,Drop,314.12,44100,24,2,79.27,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Anthany Ray - Stagger (SERGIK Master).wav
SERGIK x Bobs Secret - From The Soul.wav,Music 1,86.1,A major,11B,6,Chorus -> Drop,533.54,44100,24,2,134.63,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bobs Secret - From The Soul.wav
SERGIK x Forgotten Modern - Flip Da Switch.wav,Music 1,129.2,D major,10B,7,Chorus -> Drop,234.29,44100,24,2,59.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Forgotten Modern - Flip Da Switch.wav
SERGIK - 24_7 VIP 2.wav,Music 1,86.1,A major,11B,6,Chorus -> Drop -> Chorus,203.23,44100,24,2,51.28,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - 24_7 VIP 2.wav
SERG x Batt - nuubee 2.wav,Music 1,136.0,D major,10B,6,Drop -> Outro,363.43,44100,0,2,61.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERG x Batt - nuubee 2.wav
SERGIK - Do It Right (Peggy Gou Remix).wav,Music 1,147.7,D minor,7A,7,Chorus -> Drop,300.0,44100,24,2,75.7,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Do It Right (Peggy Gou Remix).wav
SERGIK - Illusions.wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,295.68,44100,24,2,74.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Illusions.wav
In The Groove - JCreate x Mewgun (0).wav,Music 1,92.3,E major,12B,5,Drop,242.16,44100,0,2,40.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/In The Groove - JCreate x Mewgun (0).wav
SERGIK - The Seed.wav,Music 1,80.7,D major,10B,5,Chorus -> Drop,190.82,44100,24,2,48.15,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Seed.wav
SERGIK - BS Aside.wav,Music 1,123.0,A major,11B,7,Chorus -> Drop,220.65,48000,24,2,60.6,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - BS Aside.wav
SERGIK X OLEA - Bad Water.wav,Music 1,86.1,A major,11B,8,Intro -> Verse -> Drop,218.88,48000,24,2,60.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X OLEA - Bad Water.wav
SERGIK x Breauxx - Walk Dat Walk.wav,Music 1,86.1,D minor,7A,6,Drop,184.32,44100,24,2,46.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxx - Walk Dat Walk.wav
The Third (0).wav,Music 1,86.1,A minor,8A,6,Drop,107.87,44100,0,2,18.15,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/The Third (0).wav
"Dunes of Dawn, Dilon Karim - Throwing Shade 2.mp3",Music 1,136.0,D major,10B,5,Drop,338.83,44100,0,2,12.93,mp3,"/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dunes of Dawn, Dilon Karim - Throwing Shade 2.mp3"
SERGIK - Gypsy - House.wav,Music 1,152.0,D minor,7A,7,Intro -> Drop,196.0,44100,24,2,49.46,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - House.wav
SERGIK - Subliminal acid.wav,Music 1,123.0,A major,11B,6,Drop,192.53,44100,24,2,48.58,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Subliminal acid.wav
Sergik - Its On till Dawn.wav,Music 1,86.1,A major,11B,6,Chorus -> Drop,280.48,44100,24,2,70.78,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Its On till Dawn.wav
shangralalalalalala   la.mp3,Music 1,117.5,D minor,7A,3,Intro -> Verse -> Drop,368.01,44100,0,2,14.04,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/shangralalalalalala   la.mp3
SERGIK - Bad Decisions.wav,Music 1,123.0,A minor,8A,8,Chorus -> Drop,215.04,44100,24,2,54.26,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bad Decisions.wav
SERGIK x Slick Floyd - Bout Dat.wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,261.12,44100,24,2,65.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd - Bout Dat.wav
SERGIK x Javi - Smoke Break at Da Crib VIP1.wav,Music 1,86.1,D major,10B,6,Drop,192.0,44100,24,2,48.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Javi - Smoke Break at Da Crib VIP1.wav
Dilon Karim - Chancellor 1.wav,Music 1,89.1,A major,11B,5,Drop,404.21,44100,24,2,102.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Chancellor 1.wav
REMIND ME VOCAL.wav,Music 1,112.3,A major,11B,5,Chorus -> Drop,259.46,48000,0,2,95.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/REMIND ME VOCAL.wav
SERGIK - Temptations.wav,Music 1,123.0,D major,10B,6,Drop,206.28,44100,0,2,34.7,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Temptations.wav
C MAJOR W BATTLO.wav,Music 1,92.3,A minor,8A,5,Chorus -> Drop,168.18,44100,24,2,42.44,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/C MAJOR W BATTLO.wav
familyphoto - greg v1.wav,Music 1,143.6,A minor,8A,6,Intro -> Verse -> Drop,89.14,44100,0,2,29.99,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/familyphoto - greg v1.wav
Ease Da Mood.mp3,Music 1,123.0,A major,11B,5,Chorus -> Drop,228.23,44100,0,2,8.71,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Ease Da Mood.mp3
SERGIK - Reverie.wav,Music 1,123.0,D minor,7A,6,Intro -> Drop,251.71,44100,24,2,63.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Reverie.wav
SERGIK x SRIJA - Disco Power.wav,Music 1,129.2,D major,10B,6,Drop,243.81,44100,24,2,61.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x SRIJA - Disco Power.wav
Auxlee x Silent Jay x SERGIK x Offmedz - Just Breathe.wav,Music 1,117.5,D major,10B,6,Drop,229.92,44100,24,2,58.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Auxlee x Silent Jay x SERGIK x Offmedz - Just Breathe.wav
